dish_id,total_calories,total_mass,ingredients,split,processed_ingredients
dish_1562602860,165.182281,258.0,ingr_0000000002;ingr_0000000502;ingr_0000000543;ingr_0000000545;ingr_0000000121,train,strawberries;milk;chia seeds;greek yogurt;watermelon
dish_1561739954,276.119995,225.0,ingr_0000000437;ingr_0000000008,train,sweet potato;scrambled eggs
dish_1558638983,59.416,56.0,ingr_0000000205,train,corn on the cob
dish_1558631825,118.832001,112.0,ingr_0000000205,train,corn on the cob
dish_1563216440,403.786346,352.0,ingr_0000000514;ingr_0000000161;ingr_0000000036;ingr_0000000471;ingr_0000000244;ingr_0000000026;ingr_0000000148;ingr_0000000122;ingr_0000000291;ingr_0000000027;ingr_0000000518,train,wheat berry;olive oil;spinach (raw);cherry tomatoes;chicken breast;white rice;parmesan cheese;garlic;broccoli;thyme
dish_1559240908,60.16,128.0,ingr_0000000058,train,orange
dish_1563395480,370.521423,329.0,ingr_0000000047;ingr_0000000052;ingr_0000000122;ingr_0000000203;ingr_0000000320;ingr_0000000036;ingr_0000000021;ingr_0000000033;ingr_0000000094;ingr_0000000161;ingr_0000000434;ingr_0000000520;ingr_0000000291;ingr_0000000238;ingr_0000000471;ingr_0000000312;ingr_0000000251;ingr_0000000448;ingr_0000000524;ingr_0000000152;ingr_0000000155;ingr_0000000367;ingr_0000000485;ingr_0000000011;ingr_0000000027;ingr_0000000045;ingr_0000000032,train,corn;cheese;garlic;chili;black beans;spinach (raw);squash;bell peppers;onions;olive oil;sour cream;lemon juice;hominy;cherry tomatoes;pepper;tortilla chips;jalapenos;parsley;cabbage;chicken thighs;lime;zucchini;cheese pizza;broccoli;carrot;tomatoes
dish_1559235815,352.39502,268.0,ingr_0000000495;ingr_0000000264;ingr_0000000002;ingr_0000000179,train,cream cheese;bagels;strawberries;eggs
dish_1565640272,377.820007,405.0,ingr_0000000033;ingr_0000000392;ingr_0000000471,train,bell peppers;pepperoni pizza;cherry tomatoes
dish_1565022062,234.606583,366.0,ingr_0000000161;ingr_0000000128;ingr_0000000013;ingr_0000000437,train,olive oil;egg whites;berries;sweet potato
dish_1562960520,422.399261,303.0,ingr_0000000462;ingr_0000000312;ingr_0000000026;ingr_0000000122;ingr_0000000006;ingr_0000000433;ingr_0000000328;ingr_0000000291;ingr_0000000508;ingr_0000000525,train,pork;pepper;white rice;garlic;caesar salad;roasted potatoes;sugar;soy sauce;bok choy
dish_1560441270,24.540001,46.0,ingr_0000000525;ingr_0000000005,train,bok choy;potatoes
dish_1561663855,179.138412,139.0,ingr_0000000524;ingr_0000000520;ingr_0000000527;ingr_0000000122;ingr_0000000513;ingr_0000000054;ingr_0000000023;ingr_0000000205;ingr_0000000189;ingr_0000000094;ingr_0000000161;ingr_0000000516;ingr_0000000521;ingr_0000000291;ingr_0000000028;ingr_0000000029;ingr_0000000045;ingr_0000000517,train,parsley;lemon juice;chive;garlic;millet;apple;brown rice;corn on the cob;vinegar;onions;olive oil;rosemary;basil;chicken;mixed greens;carrot;chard
dish_1563389199,390.254456,284.0,ingr_0000000027;ingr_0000000122;ingr_0000000312;ingr_0000000515;ingr_0000000189;ingr_0000000517;ingr_0000000201;ingr_0000000153;ingr_0000000161;ingr_0000000082;ingr_0000000126;ingr_0000000050;ingr_0000000291;ingr_0000000045,train,broccoli;garlic;pepper;arugula;vinegar;chard;blueberries;bulgur;olive oil;pecans;mustard;tofu;carrot
dish_1566488928,103.048294,147.0,ingr_0000000037;ingr_0000000437;ingr_0000000161,train,cantaloupe;sweet potato;olive oil
dish_1558723926,19.26,107.0,ingr_0000000471,train,cherry tomatoes
dish_1563392128,169.934235,162.0,ingr_0000000122;ingr_0000000523;ingr_0000000520;ingr_0000000094;ingr_0000000161;ingr_0000000291;ingr_0000000515;ingr_0000000377;ingr_0000000049;ingr_0000000541;ingr_0000000312;ingr_0000000448,train,garlic;cilantro;lemon juice;onions;olive oil;arugula;quinoa;fish;tomatillo;pepper;jalapenos
dish_1563910171,571.183777,423.0,ingr_0000000540;ingr_0000000517;ingr_0000000332;ingr_0000000523;ingr_0000000133;ingr_0000000367;ingr_0000000520;ingr_0000000094;ingr_0000000161;ingr_0000000189;ingr_0000000043;ingr_0000000023;ingr_0000000036;ingr_0000000448;ingr_0000000471;ingr_0000000122;ingr_0000000203;ingr_0000000070;ingr_0000000291;ingr_0000000031;ingr_0000000126,train,ginger;chard;salmon;cilantro;shallots;lime;lemon juice;onions;olive oil;vinegar;green beans;brown rice;spinach (raw);jalapenos;cherry tomatoes;garlic;chili;figs;cucumbers;mustard
dish_1560368990,211.92131,119.0,ingr_0000000133;ingr_0000000291;ingr_0000000531;ingr_0000000524;ingr_0000000161;ingr_0000000023;ingr_0000000189;ingr_0000000312;ingr_0000000515;ingr_0000000026;ingr_0000000122;ingr_0000000045;ingr_0000000027;ingr_0000000030;ingr_0000000094;ingr_0000000521;ingr_0000000520;ingr_0000000126;ingr_0000000462;ingr_0000000471;ingr_0000000029,train,shallots;pumpkin seeds;parsley;olive oil;brown rice;vinegar;pepper;arugula;white rice;garlic;carrot;broccoli;lettuce;onions;basil;lemon juice;mustard;pork;cherry tomatoes;mixed greens
dish_1562958563,130.839996,68.0,ingr_0000000012;ingr_0000000484,train,olives;chicken salad
dish_1561579617,130.172348,304.0,ingr_0000000291;ingr_0000000335;ingr_0000000161;ingr_0000000007;ingr_0000000433,train,eggplant;olive oil;cauliflower;roasted potatoes
dish_1566333167,344.544495,140.0,ingr_0000000189;ingr_0000000025;ingr_0000000525;ingr_0000000511;ingr_0000000133;ingr_0000000513;ingr_0000000291;ingr_0000000011;ingr_0000000161;ingr_0000000094,train,vinegar;beef;bok choy;spinach (cooked);shallots;millet;cheese pizza;olive oil;onions
dish_1565033139,193.649994,274.0,ingr_0000000029;ingr_0000000027;ingr_0000000012,train,mixed greens;broccoli;olives
dish_1563464480,229.490005,213.0,ingr_0000000004;ingr_0000000121;ingr_0000000433;ingr_0000000013,train,bacon;watermelon;roasted potatoes;berries
dish_1567020054,122.001411,145.0,ingr_0000000133;ingr_0000000122;ingr_0000000524;ingr_0000000291;ingr_0000000072;ingr_0000000016;ingr_0000000520;ingr_0000000161;ingr_0000000514;ingr_0000000527;ingr_0000000517;ingr_0000000312;ingr_0000000049;ingr_0000000471,train,shallots;garlic;parsley;kale;brussels sprouts;lemon juice;olive oil;wheat berry;chive;chard;pepper;fish;cherry tomatoes
dish_1568649387,163.858185,192.0,ingr_0000000161;ingr_0000000437;ingr_0000000027;ingr_0000000013;ingr_0000000192,train,olive oil;sweet potato;broccoli;berries;yam
dish_1565370004,570.884766,370.0,ingr_0000000004;ingr_0000000161;ingr_0000000008;ingr_0000000043,train,bacon;olive oil;scrambled eggs;green beans
dish_1566499633,161.386429,139.0,ingr_0000000094;ingr_0000000161;ingr_0000000189;ingr_0000000122;ingr_0000000291;ingr_0000000457;ingr_0000000012;ingr_0000000031;ingr_0000000036;ingr_0000000126,train,onions;olive oil;vinegar;garlic;sun dried tomatoes;olives;cucumbers;spinach (raw);mustard
dish_1558719336,24.25,97.0,ingr_0000000007,train,cauliflower
dish_1562602657,610.365173,236.0,ingr_0000000312;ingr_0000000291;ingr_0000000015;ingr_0000000016;ingr_0000000039;ingr_0000000161,train,pepper;hash browns;brussels sprouts;sausage;olive oil
dish_1558116201,313.585999,91.0,ingr_0000000039,train,sausage
dish_1559668314,551.546021,300.0,ingr_0000000008;ingr_0000000003;ingr_0000000015,train,scrambled eggs;garden salad;hash browns
dish_1557861697,13.144,53.0,ingr_0000000335,train,eggplant
dish_1558721484,11.160001,62.0,ingr_0000000471,train,cherry tomatoes
dish_1565379251,32.936092,67.0,ingr_0000000291;ingr_0000000312;ingr_0000000161;ingr_0000000045,train,pepper;olive oil;carrot
dish_1563306392,477.465118,288.0,ingr_0000000028;ingr_0000000036;ingr_0000000514;ingr_0000000518;ingr_0000000161;ingr_0000000520;ingr_0000000524;ingr_0000000291;ingr_0000000122;ingr_0000000133,train,chicken;spinach (raw);wheat berry;thyme;olive oil;lemon juice;parsley;garlic;shallots
dish_1559843335,25.410002,77.0,ingr_0000000002,train,strawberries
dish_1558549214,239.190002,361.0,ingr_0000000026;ingr_0000000005;ingr_0000000036;ingr_0000000471;ingr_0000000440,train,white rice;potatoes;spinach (raw);cherry tomatoes;grapes
dish_1562775488,91.239998,145.0,ingr_0000000128;ingr_0000000437,train,egg whites;sweet potato
dish_1562787956,26.84,61.0,ingr_0000000006,train,caesar salad
dish_1562775212,92.480003,136.0,ingr_0000000059,train,oatmeal
dish_1559238435,115.544006,202.0,ingr_0000000213,train,pears
dish_1562008813,214.593262,225.0,ingr_0000000213;ingr_0000000377;ingr_0000000133;ingr_0000000161;ingr_0000000520;ingr_0000000126;ingr_0000000189;ingr_0000000515;ingr_0000000122;ingr_0000000029;ingr_0000000425;ingr_0000000518;ingr_0000000082;ingr_0000000524;ingr_0000000517;ingr_0000000201;ingr_0000000012;ingr_0000000007;ingr_0000000291,train,pears;quinoa;shallots;olive oil;lemon juice;mustard;vinegar;arugula;garlic;mixed greens;goat cheese;thyme;pecans;parsley;chard;blueberries;olives;cauliflower
dish_1568061202,256.551605,334.0,ingr_0000000291;ingr_0000000312;ingr_0000000016;ingr_0000000161;ingr_0000000021;ingr_0000000038;ingr_0000000011,train,pepper;brussels sprouts;olive oil;squash;pineapple;cheese pizza
dish_1560445069,94.527,243.0,ingr_0000000166,train,grapefruit juice
dish_1563900172,236.636597,255.0,ingr_0000000008;ingr_0000000037;ingr_0000000161;ingr_0000000437,train,scrambled eggs;cantaloupe;olive oil;sweet potato
dish_1562785132,211.542679,192.0,ingr_0000000049;ingr_0000000534;ingr_0000000094;ingr_0000000161;ingr_0000000122;ingr_0000000291;ingr_0000000535,train,fish;country rice;onions;olive oil;garlic;green onions
dish_1565383097,479.248993,430.0,ingr_0000000036;ingr_0000000031;ingr_0000000012;ingr_0000000028;ingr_0000000148,train,spinach (raw);cucumbers;olives;chicken;parmesan cheese
dish_1559233102,183.520004,124.0,ingr_0000000008,train,scrambled eggs
dish_1560357427,93.749001,241.0,ingr_0000000166,train,grapefruit juice
dish_1558031628,31.280001,92.0,ingr_0000000037,train,cantaloupe
dish_1558029148,38.880001,108.0,ingr_0000000112,train,honeydew melons
dish_1562959129,412.873596,293.0,ingr_0000000049;ingr_0000000122;ingr_0000000291;ingr_0000000380;ingr_0000000094;ingr_0000000312;ingr_0000000377;ingr_0000000095;ingr_0000000520;ingr_0000000161;ingr_0000000515;ingr_0000000448;ingr_0000000541;ingr_0000000162;ingr_0000000523;ingr_0000000433,train,fish;garlic;pizza;onions;pepper;quinoa;artichokes;lemon juice;olive oil;arugula;jalapenos;tomatillo;parsnips;cilantro;roasted potatoes
dish_1558641075,12.42,69.0,ingr_0000000471,train,cherry tomatoes
dish_1560455158,69.12085,55.0,ingr_0000000161;ingr_0000000515;ingr_0000000189;ingr_0000000045;ingr_0000000029;ingr_0000000126;ingr_0000000030;ingr_0000000531;ingr_0000000291,train,olive oil;arugula;vinegar;carrot;mixed greens;mustard;lettuce;pumpkin seeds
dish_1565972715,657.545837,510.0,ingr_0000000031;ingr_0000000189;ingr_0000000043;ingr_0000000008;ingr_0000000312;ingr_0000000030;ingr_0000000510;ingr_0000000471;ingr_0000000367;ingr_0000000029;ingr_0000000291;ingr_0000000161;ingr_0000000094,train,cucumbers;vinegar;green beans;scrambled eggs;pepper;lettuce;chicken apple sausage;cherry tomatoes;lime;mixed greens;olive oil;onions
dish_1558724912,30.75,75.0,ingr_0000000045,train,carrot
dish_1563913675,282.693146,228.0,ingr_0000000036;ingr_0000000189;ingr_0000000517;ingr_0000000471;ingr_0000000011;ingr_0000000070;ingr_0000000291;ingr_0000000006;ingr_0000000031;ingr_0000000161;ingr_0000000126,train,spinach (raw);vinegar;chard;cherry tomatoes;cheese pizza;figs;caesar salad;cucumbers;olive oil;mustard
dish_1567542876,495.807739,260.0,ingr_0000000026;ingr_0000000508;ingr_0000000094;ingr_0000000498;ingr_0000000072;ingr_0000000520;ingr_0000000203;ingr_0000000523;ingr_0000000535;ingr_0000000011;ingr_0000000027;ingr_0000000025;ingr_0000000038;ingr_0000000155;ingr_0000000189;ingr_0000000161;ingr_0000000122;ingr_0000000291,train,white rice;soy sauce;onions;orange juice;kale;lemon juice;chili;cilantro;green onions;cheese pizza;broccoli;beef;pineapple;chicken thighs;vinegar;olive oil;garlic
dish_1561753075,945.670715,668.0,ingr_0000000122;ingr_0000000332;ingr_0000000155;ingr_0000000094;ingr_0000000161;ingr_0000000203;ingr_0000000006;ingr_0000000523;ingr_0000000052;ingr_0000000312;ingr_0000000023;ingr_0000000515;ingr_0000000021;ingr_0000000518;ingr_0000000060;ingr_0000000291;ingr_0000000032,train,garlic;salmon;chicken thighs;onions;olive oil;chili;caesar salad;cilantro;cheese;pepper;brown rice;arugula;squash;thyme;tortilla;tomatoes
dish_1559244305,113.066399,64.0,ingr_0000000515;ingr_0000000312;ingr_0000000189;ingr_0000000187;ingr_0000000291;ingr_0000000524;ingr_0000000161;ingr_0000000526,train,arugula;pepper;vinegar;chickpeas;parsley;olive oil;mustard greens
dish_1561577573,755.432922,346.0,ingr_0000000094;ingr_0000000525;ingr_0000000513;ingr_0000000025;ingr_0000000291;ingr_0000000511;ingr_0000000133;ingr_0000000161;ingr_0000000380;ingr_0000000189,train,onions;bok choy;millet;beef;spinach (cooked);shallots;olive oil;pizza;vinegar
dish_1563550614,132.824387,205.0,ingr_0000000437;ingr_0000000161;ingr_0000000128,train,sweet potato;olive oil;egg whites
dish_1565204891,302.886444,314.0,ingr_0000000161;ingr_0000000094;ingr_0000000016;ingr_0000000155;ingr_0000000520;ingr_0000000291;ingr_0000000122;ingr_0000000038;ingr_0000000026;ingr_0000000523;ingr_0000000312;ingr_0000000189;ingr_0000000072,train,olive oil;onions;brussels sprouts;chicken thighs;lemon juice;garlic;pineapple;white rice;cilantro;pepper;vinegar;kale
dish_1558115011,115.620003,20.0,ingr_0000000077,train,almonds
dish_1559675234,36.970001,120.0,ingr_0000000045;ingr_0000000033;ingr_0000000471;ingr_0000000016,train,carrot;bell peppers;cherry tomatoes;brussels sprouts
dish_1565638323,467.824677,274.0,ingr_0000000291;ingr_0000000122;ingr_0000000524;ingr_0000000094;ingr_0000000485;ingr_0000000516;ingr_0000000161;ingr_0000000515;ingr_0000000462;ingr_0000000023;ingr_0000000026,train,garlic;parsley;onions;zucchini;rosemary;olive oil;arugula;pork;brown rice;white rice
dish_1561405836,82.429001,31.0,ingr_0000000011,train,cheese pizza
dish_1565898659,576.704529,537.0,ingr_0000000471;ingr_0000000402;ingr_0000000012;ingr_0000000332;ingr_0000000036;ingr_0000000094;ingr_0000000203;ingr_0000000523;ingr_0000000367;ingr_0000000291;ingr_0000000540;ingr_0000000023;ingr_0000000448;ingr_0000000520;ingr_0000000161;ingr_0000000045;ingr_0000000133;ingr_0000000122,train,cherry tomatoes;tuna;olives;salmon;spinach (raw);onions;chili;cilantro;lime;ginger;brown rice;jalapenos;lemon juice;olive oil;carrot;shallots;garlic
dish_1562169818,346.819672,275.0,ingr_0000000161;ingr_0000000338;ingr_0000000312;ingr_0000000008;ingr_0000000294;ingr_0000000029;ingr_0000000291;ingr_0000000040;ingr_0000000041;ingr_0000000016,train,olive oil;vinaigrette;pepper;scrambled eggs;granola;mixed greens;raspberries;blackberries;brussels sprouts
dish_1559934679,160.845459,146.0,ingr_0000000377;ingr_0000000092;ingr_0000000335;ingr_0000000046;ingr_0000000155;ingr_0000000021;ingr_0000000291;ingr_0000000520;ingr_0000000133;ingr_0000000006;ingr_0000000511;ingr_0000000122;ingr_0000000161,train,quinoa;wine;eggplant;mushroom;chicken thighs;squash;lemon juice;shallots;caesar salad;spinach (cooked);garlic;olive oil
dish_1562698276,434.58316,307.0,ingr_0000000511;ingr_0000000133;ingr_0000000291;ingr_0000000094;ingr_0000000027;ingr_0000000161;ingr_0000000189;ingr_0000000026;ingr_0000000025;ingr_0000000513;ingr_0000000525,train,spinach (cooked);shallots;onions;broccoli;olive oil;vinegar;white rice;beef;millet;bok choy
dish_1558718051,24.25,97.0,ingr_0000000007,train,cauliflower
dish_1560368764,207.098907,270.0,ingr_0000000161;ingr_0000000126;ingr_0000000531;ingr_0000000045;ingr_0000000029;ingr_0000000030;ingr_0000000291;ingr_0000000014;ingr_0000000050;ingr_0000000515;ingr_0000000335;ingr_0000000189,train,olive oil;mustard;pumpkin seeds;carrot;mixed greens;lettuce;asparagus;tofu;arugula;eggplant;vinegar
dish_1563563317,345.84198,252.0,ingr_0000000012;ingr_0000000105;ingr_0000000471;ingr_0000000045,train,olives;grilled chicken;cherry tomatoes;carrot
dish_1565895966,214.544357,287.0,ingr_0000000525;ingr_0000000291;ingr_0000000094;ingr_0000000072;ingr_0000000161;ingr_0000000189;ingr_0000000133;ingr_0000000043;ingr_0000000517;ingr_0000000025;ingr_0000000511;ingr_0000000513,train,bok choy;onions;kale;olive oil;vinegar;shallots;green beans;chard;beef;spinach (cooked);millet
dish_1566933226,245.449509,171.0,ingr_0000000472;ingr_0000000122;ingr_0000000524;ingr_0000000521;ingr_0000000520;ingr_0000000161;ingr_0000000518;ingr_0000000291;ingr_0000000155;ingr_0000000023;ingr_0000000073;ingr_0000000515;ingr_0000000189,train,couscous;garlic;parsley;basil;lemon juice;olive oil;thyme;chicken thighs;brown rice;radishes;arugula;vinegar
dish_1558458737,41.599998,32.0,ingr_0000000026,train,white rice
dish_1561392593,354.044922,325.0,ingr_0000000189;ingr_0000000161;ingr_0000000027;ingr_0000000013;ingr_0000000033;ingr_0000000073;ingr_0000000291;ingr_0000000122;ingr_0000000008;ingr_0000000126;ingr_0000000031,train,vinegar;olive oil;broccoli;berries;bell peppers;radishes;garlic;scrambled eggs;mustard;cucumbers
dish_1566416421,313.741882,367.0,ingr_0000000514;ingr_0000000520;ingr_0000000043;ingr_0000000517;ingr_0000000049;ingr_0000000471;ingr_0000000122;ingr_0000000433;ingr_0000000133;ingr_0000000527;ingr_0000000291;ingr_0000000524;ingr_0000000161;ingr_0000000335,train,wheat berry;lemon juice;green beans;chard;fish;cherry tomatoes;garlic;roasted potatoes;shallots;chive;parsley;olive oil;eggplant
dish_1562009120,95.610138,146.0,ingr_0000000016;ingr_0000000050;ingr_0000000291;ingr_0000000312;ingr_0000000161,train,brussels sprouts;tofu;pepper;olive oil
dish_1562872365,9.879999,76.0,ingr_0000000525,train,bok choy
dish_1563910137,131.283218,141.0,ingr_0000000189;ingr_0000000517;ingr_0000000036;ingr_0000000471;ingr_0000000043;ingr_0000000161;ingr_0000000291;ingr_0000000031;ingr_0000000070;ingr_0000000126,train,vinegar;chard;spinach (raw);cherry tomatoes;green beans;olive oil;cucumbers;figs;mustard
dish_1558721726,74.360001,143.0,ingr_0000000054,train,apple
dish_1566931586,379.380005,389.0,ingr_0000000012;ingr_0000000029;ingr_0000000028;ingr_0000000027,train,olives;mixed greens;chicken;broccoli
dish_1563908923,49.279999,112.0,ingr_0000000006,train,caesar salad
dish_1563552016,493.589081,174.0,ingr_0000000067;ingr_0000000337,train,syrup;waffles
dish_1562784307,158.518127,157.0,ingr_0000000291;ingr_0000000380;ingr_0000000161;ingr_0000000335;ingr_0000000205,train,pizza;olive oil;eggplant;corn on the cob
dish_1564761388,54.599998,105.0,ingr_0000000128,train,egg whites
dish_1561576295,249.067139,232.0,ingr_0000000094;ingr_0000000031;ingr_0000000030;ingr_0000000033;ingr_0000000433;ingr_0000000012;ingr_0000000338;ingr_0000000471;ingr_0000000319,train,onions;cucumbers;lettuce;bell peppers;roasted potatoes;olives;vinaigrette;cherry tomatoes;feta cheese
dish_1562876618,114.336998,43.0,ingr_0000000011,train,cheese pizza
dish_1565640427,195.761993,42.0,ingr_0000000257,train,brownies
dish_1559841808,73.110001,96.0,ingr_0000000440;ingr_0000000507;ingr_0000000415,train,grapes;mandarin oranges;cereal
dish_1560788349,78.925995,134.0,ingr_0000000262,train,yogurt
